loopIteration,time,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3]
0,480259934,0,0,0,-19,-12,2058,158,158,158,158,8111,-27,-34,-513
16,480267867,0,0,0,-19,-12,2058,158,158,158,158,8111,-27,-34,-513
32,480275801,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
48,480283734,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
64,480291666,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
80,480299601,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
96,480307532,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
112,480315465,0,0,0,-18,-12,2060,158,158,158,158,8111,-27,-34,-513
128,480323398,0,0,0,-18,-13,2060,158,158,158,158,8111,-27,-34,-513
144,480331331,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
160,480339264,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
176,480347198,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
192,480355131,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
208,480363063,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
224,480370996,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
240,480378930,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
256,480386862,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
272,480394795,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
288,480402729,0,0,0,-20,-12,2060,158,158,158,158,8111,-27,-34,-513
304,480410661,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
320,480418595,0,0,0,-20,-12,2061,158,158,158,158,8111,-27,-34,-513
336,480426527,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
352,480434460,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
368,480442393,0,0,0,-20,-12,2060,158,158,158,158,8111,-27,-34,-513
384,480450326,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
400,480458259,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
416,480466192,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
432,480474125,0,0,0,-19,-14,2060,158,158,158,158,8111,-27,-34,-513
448,480482058,0,0,0,-19,-14,2059,158,158,158,158,8111,-27,-34,-513
464,480489991,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
480,480497924,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
496,480505857,0,0,0,-20,-14,2059,158,158,158,158,8111,-27,-34,-513
512,480513790,0,0,0,-20,-14,2060,158,158,158,158,8111,-27,-34,-513
528,480521723,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
544,480529656,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
560,480537589,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
576,480545522,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
592,480553456,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
608,480561388,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
624,480569321,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
640,480577254,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
656,480585187,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
672,480593120,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
688,480601053,0,0,0,-18,-13,2058,158,158,158,158,8111,-27,-34,-513
704,480608986,0,0,0,-18,-12,2059,158,158,158,158,8111,-27,-34,-513
720,480616919,0,0,0,-18,-12,2059,158,158,158,158,8111,-27,-34,-513
736,480624852,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
752,480632785,0,0,0,-20,-12,2059,158,158,158,158,8111,-27,-34,-513
768,480640718,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
784,480648651,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
800,480656584,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
816,480664517,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
832,480672450,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
848,480680383,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
864,480688316,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
880,480696249,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
896,480704182,0,0,0,-18,-13,2059,158,158,158,158,8111,-27,-34,-513
912,480712115,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
928,480720048,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
944,480727981,0,0,0,-19,-14,2060,158,158,158,158,8111,-27,-34,-513
960,480735914,0,0,0,-18,-14,2059,158,158,158,158,8111,-27,-34,-513
976,480743847,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-33,-513
992,480751780,0,0,0,-20,-12,2059,158,158,158,158,8111,-27,-34,-513
1008,480759713,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
1024,480767646,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
1040,480775579,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
1056,480783512,0,0,0,-18,-13,2059,158,158,158,158,8111,-27,-34,-513
1072,480791445,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-33,-513
1088,480799378,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-33,-513
1104,480807311,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
1120,480815244,0,0,0,-19,-14,2059,158,158,158,158,8111,-27,-34,-513
1136,480823177,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
1152,480831110,0,0,0,-20,-12,2060,158,158,158,158,8111,-27,-34,-513
1168,480839043,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
1184,480846976,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
1200,480854909,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
1216,480862842,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
1232,480870775,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
1248,480878708,0,0,0,-20,-12,2059,158,158,158,158,8111,-27,-34,-513
1264,480886641,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
1280,480894574,0,0,0,-20,-14,2060,158,158,158,158,8111,-27,-34,-513
1296,480902507,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
1312,480910440,0,0,0,-21,-13,2060,158,158,158,158,8111,-27,-34,-513
1328,480918373,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
1344,480926306,0,0,0,-19,-14,2059,158,158,158,158,8111,-27,-34,-513
1360,480934239,0,0,0,-18,-14,2059,158,158,158,158,8111,-27,-34,-513
1376,480942172,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
1392,480950105,0,0,0,-20,-12,2059,158,158,158,158,8111,-27,-34,-513
1408,480958038,0,0,0,-20,-13,2058,158,158,158,158,8111,-27,-34,-513
1424,480965971,0,0,0,-20,-13,2058,158,158,158,158,8111,-27,-34,-513
1440,480973904,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
1456,480981837,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
1472,480989770,0,0,0,-20,-13,2061,158,158,158,158,8111,-27,-34,-513
1488,480997703,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
1504,481005636,0,0,0,-18,-12,2060,158,158,158,158,8111,-27,-34,-513
1520,481013569,0,0,0,-18,-12,2060,158,158,158,158,8111,-27,-34,-513
1536,481021502,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
1552,481029435,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
1568,481037368,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
1584,481045301,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
1600,481053234,0,0,0,-20,-12,2059,158,158,158,158,8111,-27,-34,-513
1616,481061167,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
1632,481069100,0,0,0,-18,-12,2060,158,158,158,158,8111,-27,-34,-513
1648,481077033,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
1664,481084968,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
1680,481092899,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
1696,481100832,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
1712,481108765,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
1728,481116698,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
1744,481124631,0,0,0,-20,-13,2058,158,158,158,158,8111,-27,-34,-513
1760,481132564,0,0,0,-21,-13,2058,158,158,158,158,8111,-27,-34,-513
1776,481140497,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
1792,481148430,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
1808,481156363,0,0,0,-20,-13,2061,158,158,158,158,8111,-27,-34,-513
1824,481164296,0,0,0,-20,-14,2060,158,158,158,158,8111,-27,-34,-513
1840,481172229,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
1856,481180162,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
1872,481188096,0,0,0,-21,-13,2059,158,158,158,158,8111,-27,-34,-513
1888,481196028,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
1904,481203961,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
1920,481211894,0,0,0,-20,-13,2061,158,158,158,158,8111,-27,-34,-513
1936,481219827,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
1952,481227760,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
1968,481235694,0,0,0,-21,-13,2060,158,158,158,158,8111,-28,-34,-513
1984,481243627,0,0,0,-20,-12,2059,158,158,158,158,8111,-28,-34,-513
2000,481251559,0,0,0,-20,-13,2059,158,158,158,158,8111,-28,-34,-513
2016,481259492,0,0,0,-20,-12,2059,158,158,158,158,8111,-28,-34,-513
2032,481267425,0,0,0,-20,-12,2061,158,158,158,158,8111,-28,-34,-513
2048,481275359,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
2064,481283291,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
2080,481291224,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
2096,481299158,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
2112,481307090,0,0,0,-18,-12,2060,158,158,158,158,8111,-27,-34,-513
2128,481315023,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
2144,481322956,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
2160,481330889,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
2176,481338823,0,0,0,-19,-12,2059,158,158,158,158,8111,-27,-34,-513
2192,481346755,0,0,0,-19,-12,2060,158,158,158,158,8111,-27,-34,-513
2208,481354688,0,0,0,-19,-13,2060,158,158,158,158,8111,-27,-34,-513
2224,481362621,0,0,0,-18,-12,2060,158,158,158,158,8111,-27,-34,-513
2240,481370555,0,0,0,-19,-13,2061,158,158,158,158,8111,-27,-34,-513
2256,481378487,0,0,0,-19,-13,2061,158,158,158,158,8111,-27,-34,-513
2272,481386421,0,0,0,-19,-13,2059,158,158,158,158,8111,-27,-34,-513
2288,481394354,0,0,0,-19,-14,2060,158,158,158,158,8111,-27,-34,-513
2304,481402286,0,0,0,-20,-13,2060,158,158,158,158,8111,-27,-34,-513
2320,481410220,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
2336,481418152,0,0,0,-20,-13,2059,158,158,158,158,8111,-27,-34,-513
2352,481426086,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-513
2368,481434018,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
2384,481441952,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
2400,481449885,0,0,0,-20,-13,2061,158,158,158,158,8111,-28,-34,-513
2416,481457818,0,0,0,-20,-12,2060,158,158,158,158,8111,-28,-34,-513
2432,481465751,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-513
2448,481473684,0,0,0,-20,-14,2061,158,158,158,158,8111,-28,-34,-513
2464,481481617,0,0,0,-20,-13,2061,158,158,158,158,8111,-28,-34,-513
2480,481489550,0,0,0,-20,-13,2061,158,158,158,158,8111,-28,-34,-513
2496,481497484,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
2512,481505416,0,0,0,-19,-12,2060,158,158,158,158,8111,-28,-34,-513
2528,481513349,0,0,0,-19,-12,2060,158,158,158,158,8111,-28,-34,-513
2544,481521282,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-513
2560,481529215,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-513
2576,481537148,0,0,0,-18,-14,2059,158,158,158,158,8111,-28,-34,-513
2592,481545081,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-513
2608,481553014,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-513
2624,481560947,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
2640,481568880,0,0,0,-19,-12,2061,158,158,158,158,8111,-28,-34,-513
2656,481576813,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
2672,481584746,0,0,0,-19,-14,2060,158,158,158,158,8111,-28,-34,-513
2688,481592679,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
2704,481600612,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
2720,481608546,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
2736,481616478,0,0,0,-20,-13,2059,158,158,158,158,8111,-28,-34,-513
2752,481624411,0,0,0,-20,-13,2059,158,158,158,158,8111,-28,-34,-513
2768,481632344,0,0,0,-20,-13,2059,158,158,158,158,8111,-28,-34,-513
2784,481640277,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-513
2800,481648210,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-513
2816,481656143,0,0,0,-21,-12,2060,158,158,158,158,8111,-28,-34,-513
2832,481664076,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-513
2848,481672010,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-513
2864,481679942,0,0,0,-18,-13,2059,158,158,158,158,8111,-28,-34,-513
2880,481687875,0,0,0,-18,-13,2059,158,158,158,158,8111,-28,-34,-513
2896,481695809,0,0,0,-20,-12,2059,158,158,158,158,8111,-28,-34,-513
2912,481703741,0,0,0,-20,-12,2060,158,158,158,158,8111,-28,-34,-513
2928,481711674,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
2944,481719608,0,0,0,-18,-13,2060,158,158,158,158,8111,-28,-34,-513
2960,481727541,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-513
2976,481735474,0,0,0,-20,-14,2059,158,158,158,158,8111,-28,-34,-513
2992,481743406,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-513
3008,481751340,0,0,0,-19,-12,2060,158,158,158,158,8111,-28,-34,-513
3024,481759273,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-513
3040,481767206,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
3056,481775139,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-513
3072,481783072,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-513
3088,481791005,0,0,0,-20,-14,2060,158,158,158,158,8111,-28,-34,-512
3104,481798938,0,0,0,-19,-13,2061,158,158,158,158,8111,-28,-34,-512
3120,481806871,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
3136,481814804,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
3152,481822737,0,0,0,-21,-13,2058,158,158,158,158,8111,-28,-34,-512
3168,481830670,0,0,0,-21,-14,2058,158,158,158,158,8111,-28,-34,-512
3184,481838603,0,0,0,-21,-14,2059,158,158,158,158,8111,-28,-34,-512
3200,481846537,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3216,481854469,0,0,0,-19,-13,2061,158,158,158,158,8111,-28,-34,-512
3232,481862403,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3248,481870335,0,0,0,-19,-11,2059,158,158,158,158,8111,-28,-34,-512
3264,481878268,0,0,0,-20,-11,2059,158,158,158,158,8111,-28,-34,-512
3280,481886201,0,0,0,-20,-12,2060,158,158,158,158,8111,-28,-34,-512
3296,481894134,0,0,0,-20,-13,2061,158,158,158,158,8111,-28,-34,-512
3312,481902068,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3328,481910001,0,0,0,-19,-12,2060,158,158,158,158,8111,-28,-34,-512
3344,481917934,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
3360,481925867,0,0,0,-18,-14,2060,158,158,158,158,8111,-28,-34,-512
3376,481933800,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3392,481941733,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
3408,481949666,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
3424,481957599,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
3440,481965532,0,0,0,-21,-12,2059,158,158,158,158,8111,-28,-34,-512
3456,481973465,0,0,0,-21,-13,2059,158,158,158,158,8111,-28,-34,-512
3472,481981398,0,0,0,-21,-13,2058,158,158,158,158,8111,-28,-34,-512
3488,481989331,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-512
3504,481997264,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-512
3520,482005197,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
3536,482013130,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3552,482021063,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
3568,482028996,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3584,482036930,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3600,482044862,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3616,482052795,0,0,0,-19,-14,2060,158,158,158,158,8111,-28,-34,-512
3632,482060728,0,0,0,-18,-13,2060,158,158,158,158,8111,-28,-34,-512
3648,482068661,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3664,482076594,0,0,0,-19,-12,2061,158,158,158,158,8111,-28,-34,-512
3680,482084528,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3696,482092462,0,0,0,-20,-14,2060,158,158,158,158,8111,-28,-34,-512
3712,482100393,0,0,0,-20,-14,2060,158,158,158,158,8111,-28,-34,-512
3728,482108326,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3744,482116260,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
3760,482124193,0,0,0,-20,-12,2059,158,158,158,158,8111,-28,-34,-512
3776,482132126,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
3792,482140059,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3808,482147992,0,0,0,-19,-14,2060,158,158,158,158,8111,-28,-34,-512
3824,482155925,0,0,0,-18,-13,2059,158,158,158,158,8111,-28,-34,-512
3840,482163858,0,0,0,-19,-12,2060,158,158,158,158,8111,-28,-34,-512
3856,482171791,0,0,0,-19,-14,2060,158,158,158,158,8111,-28,-34,-512
3872,482179724,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3888,482187657,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
3904,482195590,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
3920,482203523,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
3936,482211456,0,0,0,-20,-13,2059,158,158,158,158,8111,-28,-34,-512
3952,482219389,0,0,0,-20,-12,2058,158,158,158,158,8111,-28,-34,-512
3968,482227323,0,0,0,-19,-12,2059,158,158,158,158,8111,-28,-34,-512
3984,482235256,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
4000,482243188,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
4016,482251121,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
4032,482259055,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4048,482266988,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-512
4064,482274920,0,0,0,-18,-14,2059,158,158,158,158,8111,-28,-34,-512
4080,482282854,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4096,482290787,0,0,0,-20,-14,2060,158,158,158,158,8111,-28,-34,-512
4112,482298720,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4128,482306653,0,0,0,-18,-13,2059,158,158,158,158,8111,-28,-34,-512
4144,482314586,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
4160,482322519,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4176,482330452,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4192,482338385,0,0,0,-18,-13,2060,158,158,158,158,8111,-28,-34,-512
4208,482346318,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4224,482354251,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4240,482362184,0,0,0,-18,-13,2061,158,158,158,158,8111,-28,-34,-512
4256,482370118,0,0,0,-20,-13,2061,158,158,158,158,8111,-28,-34,-512
4272,482378050,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4288,482385983,0,0,0,-18,-13,2059,158,158,158,158,8111,-28,-34,-512
4304,482393917,0,0,0,-18,-13,2059,158,158,158,158,8111,-28,-34,-512
4320,482401850,0,0,0,-19,-12,2060,158,158,158,158,8111,-28,-34,-512
4336,482409782,0,0,0,-19,-12,2059,158,158,158,158,8111,-28,-34,-512
4352,482417715,0,0,0,-18,-12,2059,158,158,158,158,8111,-28,-34,-512
4368,482425649,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
4384,482433582,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4400,482441515,0,0,0,-19,-14,2060,158,158,158,158,8111,-28,-34,-512
4416,482449448,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4432,482457381,0,0,0,-19,-12,2059,158,158,158,158,8111,-28,-34,-512
4448,482465314,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4464,482473247,0,0,0,-20,-14,2060,158,158,158,158,8111,-28,-34,-512
4480,482481180,0,0,0,-20,-14,2059,158,158,158,158,8111,-28,-34,-512
4496,482489113,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4512,482497047,0,0,0,-19,-13,2061,158,158,158,158,8111,-28,-34,-512
4528,482504979,0,0,0,-19,-12,2060,158,158,158,158,8111,-28,-34,-512
4544,482512912,0,0,0,-18,-13,2061,158,158,158,158,8111,-28,-34,-512
4560,482520845,0,0,0,-19,-14,2060,158,158,158,158,8111,-28,-34,-512
4576,482528779,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-512
4592,482536711,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-512
4608,482544645,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4624,482552577,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-512
4640,482560510,0,0,0,-19,-14,2061,158,158,158,158,8111,-28,-34,-512
4656,482568444,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4672,482576377,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
4688,482584311,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-512
4704,482592243,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4720,482600176,0,0,0,-20,-14,2060,158,158,158,158,8111,-28,-34,-512
4736,482608109,0,0,0,-19,-14,2060,158,158,158,158,8111,-28,-34,-512
4752,482616042,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4768,482623975,0,0,0,-19,-13,2061,158,158,158,158,8111,-28,-34,-512
4784,482631908,0,0,0,-20,-12,2061,158,158,158,158,8111,-28,-34,-512
4800,482639841,0,0,0,-21,-13,2060,158,158,158,158,8111,-28,-34,-512
4816,482647774,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
4832,482655708,0,0,0,-20,-13,2059,158,158,158,158,8111,-28,-34,-512
4848,482663641,0,0,0,-19,-14,2060,158,158,158,158,8111,-28,-34,-512
4864,482671573,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4880,482679506,0,0,0,-19,-12,2061,158,158,158,158,8111,-28,-34,-512
4896,482687440,0,0,0,-19,-13,2061,158,158,158,158,8111,-28,-34,-512
4912,482695373,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
4928,482703306,0,0,0,-20,-14,2060,158,158,158,158,8111,-28,-34,-512
4944,482711239,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4960,482719172,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
4976,482727105,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
4992,482735038,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
5008,482742971,0,0,0,-20,-14,2059,158,158,158,158,8111,-28,-34,-512
5024,482750904,0,0,0,-20,-13,2061,158,158,158,158,8111,-28,-34,-512
5040,482758837,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
5056,482766771,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
5072,482774703,0,0,0,-19,-14,2060,158,158,158,158,8111,-28,-34,-512
5088,482782637,0,0,0,-19,-15,2059,158,158,158,158,8111,-28,-34,-512
5104,482790570,0,0,0,-19,-14,2059,158,158,158,158,8111,-28,-34,-512
5120,482798503,0,0,0,-18,-13,2060,158,158,158,158,8111,-28,-34,-512
5136,482806438,0,0,0,-20,-14,2060,158,158,158,158,8111,-28,-34,-512
5152,482814370,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
5168,482822302,0,0,0,-19,-12,2059,158,158,158,158,8111,-28,-34,-512
5184,482830235,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
5200,482838168,0,0,0,-20,-13,2059,158,158,158,158,8111,-28,-34,-512
5216,482846101,0,0,0,-20,-12,2060,158,158,158,158,8111,-28,-34,-512
5232,482854034,0,0,0,-20,-13,2060,158,158,158,158,8111,-28,-34,-512
5248,482861967,0,0,0,-19,-13,2060,158,158,158,158,8111,-28,-34,-512
5264,482869900,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
5280,482877834,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
5296,482885766,0,0,0,-19,-13,2059,158,158,158,158,8111,-28,-34,-512
